x,y,z
7.392527280626002284e-01,5.299753109838554188e-01,2.359599471092224121e-01
7.916316639583110826e-01,-1.860450895171530838e+00,2.359599471092224121e-01
1.514866392697020725e+00,8.029697815754568979e-02,2.367506474256515503e-01
7.742878034449597324e-01,5.278160874047680418e-01,2.367506474256515503e-01
1.516355575352522855e+00,7.318747838677751305e-02,2.346330285072326660e-01
8.147022191105374178e-01,5.301388627531642417e-01,2.346330285072326660e-01
8.285939390562087059e-01,-1.872820982961480807e+00,2.346330285072326660e-01
1.507034556828239058e+00,3.918073825781158426e-02,2.259628027677536011e-01
8.554640907795796334e-01,5.252938195188829873e-01,2.259628027677536011e-01
1.501146312161839358e+00,2.025349145792129657e-02,2.185568064451217651e-01
8.738135174645462744e-01,5.355393972396376157e-01,2.185568064451217651e-01
6.159779813659880254e-01,-1.853588024294167802e+00,2.185568064451217651e-01
1.504335373118470098e+00,3.784189253637368355e-02,2.197424024343490601e-01
8.703727439708478508e-01,5.361965702953312984e-01,2.197424024343490601e-01
1.509408522813500131e+00,4.960839379621492795e-02,2.207149267196655273e-01
8.787254591450480712e-01,5.358427747297058730e-01,2.207149267196655273e-01
1.512899582695157452e+00,4.887858782233144017e-02,2.182754278182983398e-01
8.893147583191608474e-01,5.262033900356224425e-01,2.182754278182983398e-01
1.512246794471147293e+00,5.331950206775029621e-03,2.118112742900848389e-01
9.314120369936885746e-01,5.295465861204452507e-01,2.118112742900848389e-01
1.514616494221892928e+00,-5.184007144921795596e-02,2.144602835178375244e-01
9.797444625636841931e-01,5.339285772080999415e-01,2.144602835178375244e-01
1.500603064712972223e+00,-1.219750598623609295e-01,2.134725898504257202e-01
1.021367225578790450e+00,5.264060090233342315e-01,2.134725898504257202e-01
1.499831251753501959e+00,-2.053242362344184224e-01,2.195486128330230713e-01
1.084244235865439832e+00,5.145600824066084433e-01,2.195486128330230713e-01
1.493702965419795525e+00,-2.689198080502658295e-01,2.204580605030059814e-01
7.250413639444897029e-02,6.137595722328492709e-01,2.204580605030059814e-01
1.149205707349222561e+00,5.183251596579165899e-01,2.204580605030059814e-01
1.488227404538160714e+00,-3.613398979404227607e-01,2.099560350179672241e-01
2.821576324327941254e-01,5.946500103816836358e-01,2.099560350179672241e-01
1.215352742645153139e+00,5.146694735258743325e-01,2.099560350179672241e-01
1.480197082237314055e+00,-4.419158439171771979e-01,2.069021165370941162e-01
3.996828735362937257e-01,5.985114936683015863e-01,2.069021165370941162e-01
1.284665793991567773e+00,5.112748585747004526e-01,2.069021165370941162e-01
1.494685235457482442e+00,-5.300317501174304224e-01,2.102784365415573120e-01
4.293211684489899316e-01,5.750584745824010025e-01,2.102784365415573120e-01
1.364545601064486746e+00,5.126785047281127161e-01,2.102784365415573120e-01
4.070407158196817088e-01,-4.104056705952066619e-01,2.102784365415573120e-01
1.501166174495626837e+00,-5.731838653981468079e-01,2.120115160942077637e-01
4.220590045074329444e-01,5.644240264873090496e-01,2.120115160942077637e-01
1.429258828459007979e+00,5.081344658928610425e-01,2.120115160942077637e-01
4.294988316362031155e-01,-4.402135444666614439e-01,2.120115160942077637e-01
1.507145523491612682e+00,-5.653391183567524347e-01,2.152756005525588989e-01
3.822454836622687369e-01,5.738715295885433720e-01,2.152756005525588989e-01
1.480078815892971633e+00,5.223839131819613124e-01,2.152756005525588989e-01
1.526279435273071750e+00,-5.148478454496547840e-01,2.162068486213684082e-01
3.149097835410088475e-01,5.517259058036475539e-01,2.162068486213684082e-01
1.475808925439350050e+00,5.355338602350570021e-01,2.162068486213684082e-01
1.513105525895779735e+00,-4.695002984734663043e-01,2.203786522150039673e-01
2.076997363307333533e-01,5.784461336355690708e-01,2.203786522150039673e-01
1.469499082973423798e+00,5.272757436421431354e-01,2.203786522150039673e-01
1.494282908825667722e+00,-4.984953243211707741e-01,2.169611155986785889e-01
2.693340816990852371e-01,6.143952232715425010e-01,2.169611155986785889e-01
1.517245410302477948e+00,4.993547263006284931e-01,2.169611155986785889e-01
1.485324068579732204e+00,-5.794416699515462232e-01,2.112020105123519897e-01
4.091641845957694201e-01,5.991574578708122045e-01,2.112020105123519897e-01
1.558347194734096330e+00,4.513893652072930029e-01,2.112020105123519897e-01
1.451956473290801020e+00,-6.765941601222466018e-01,2.129116505384445190e-01
5.187299236324511842e-01,6.020681123378317512e-01,2.129116505384445190e-01
1.582914348533678739e+00,3.635885329234850860e-01,2.129116505384445190e-01
1.455851535130969321e+00,-8.592478785397229535e-01,2.185001224279403687e-01
6.631690347632488436e-01,5.730312330899826057e-01,2.185001224279403687e-01
1.560181695342781172e+00,2.305618377273773723e-01,2.185001224279403687e-01
1.420909402741102001e+00,-1.049385526525782097e+00,2.152325809001922607e-01
7.807081947778825581e-01,5.793079416635005252e-01,2.152325809001922607e-01
1.564119532394804502e+00,1.361864277496929454e-01,2.152325809001922607e-01
4.016977370985679308e-01,-3.207343201051991999e-01,2.152325809001922607e-01
1.510834288969168826e+00,-1.660811765200476353e+00,2.095797955989837646e-01
8.703709006205689880e-01,5.607081307682791893e-01,2.095797955989837646e-01
1.549545133094681670e+00,7.483637614243135450e-02,2.095797955989837646e-01
3.513464694817758360e-01,-2.706038683518178223e-01,2.095797955989837646e-01
1.469650535543361558e+00,-1.741665752660752853e+00,2.043229341506958008e-01
9.116208226134108195e-01,5.565570040552531017e-01,2.043229341506958008e-01
1.544598158639335139e+00,4.753766053526066460e-02,2.043229341506958008e-01
3.240620984129913840e-01,-2.488197684034361978e-01,2.043229341506958008e-01
1.372554639942196175e+00,-1.842724081792939117e+00,2.011609226465225220e-01
9.562424024394795552e-01,5.523636245145945312e-01,2.011609226465225220e-01
1.535925740337145573e+00,8.602438180170271509e-03,2.011609226465225220e-01
2.758199499762507001e-01,-2.104281466680299195e-01,2.011609226465225220e-01
1.233948278516657338e+00,-1.849010003466482921e+00,1.998662352561950684e-01
9.882842076129987330e-01,5.544677193899286705e-01,1.998662352561950684e-01
1.520801056977142407e+00,-2.337984281249670671e-02,1.998662352561950684e-01
1.048666963827923126e+00,-1.848836431946270897e+00,2.021615803241729736e-01
1.044659689352926524e+00,5.521602239762819497e-01,2.021615803241729736e-01
1.515685471146230423e+00,-6.205448838903321329e-02,2.021615803241729736e-01
8.943421263818542855e-01,-1.842236841219845989e+00,1.963797658681869507e-01
1.095773652151493360e+00,5.442774244878021417e-01,1.963797658681869507e-01
1.514965454133150757e+00,-1.012659382318303325e-01,1.963797658681869507e-01
8.676283958451852518e-01,-1.835473792978376428e+00,1.970585137605667114e-01
1.095574308572305977e+00,5.416220529796698102e-01,1.970585137605667114e-01
1.513682421590197613e+00,-1.162925355716238479e-01,1.970585137605667114e-01
9.409165235928443893e-01,-1.871748189498003256e+00,2.039407193660736084e-01
1.054510024264882606e+00,5.305676757880484207e-01,2.039407193660736084e-01
1.508929038084557916e+00,-1.276301363316469928e-01,2.039407193660736084e-01
1.047258756824551940e+00,-1.860752828615109600e+00,2.076507508754730225e-01
1.006812656570562625e+00,5.369060530805840337e-01,2.076507508754730225e-01
1.515278710272184082e+00,-1.386139482762223651e-01,2.076507508754730225e-01
1.148324184672277148e+00,-1.876188510472569293e+00,2.090930342674255371e-01
9.638546538948538078e-01,5.297499742386997390e-01,2.090930342674255371e-01
1.516284171909405565e+00,-1.480011804089408634e-01,2.090930342674255371e-01
1.250708577362943608e+00,-1.865546604563600441e+00,2.082910537719726562e-01
9.177079445861255902e-01,5.395094402241791265e-01,2.082910537719726562e-01
1.510527162313044958e+00,-1.547458262978999577e-01,2.082910537719726562e-01
3.585172034628852922e-01,-3.142514835958568620e-01,2.082910537719726562e-01
1.333011802512734434e+00,-1.865678280800667110e+00,2.062245756387710571e-01
8.761875627372575082e-01,5.342301786938939978e-01,2.062245756387710571e-01
1.514342191230140244e+00,-1.657867283398654912e-01,2.062245756387710571e-01
3.944504008806519746e-01,-3.789589073591220769e-01,2.062245756387710571e-01
1.409099170208824692e+00,-1.829634468134545999e+00,2.049884945154190063e-01
8.266621437589609656e-01,5.388013258485292445e-01,2.049884945154190063e-01
1.517820349766773269e+00,-1.737646951404472617e-01,2.049884945154190063e-01
4.205130733416501121e-01,-4.436104679523972805e-01,2.049884945154190063e-01
1.492005602669072006e+00,-1.797952660042276829e+00,2.052244991064071655e-01
7.724603949373937128e-01,5.272593075061393630e-01,2.052244991064071655e-01
1.511760613691321975e+00,-1.839756653055144298e-01,2.052244991064071655e-01
4.284449311934157567e-01,-5.192116002141927700e-01,2.052244991064071655e-01
1.534890465643644841e+00,-1.598376093120403851e+00,2.020561248064041138e-01
6.909337077633548319e-01,5.433384048527013510e-01,2.020561248064041138e-01
