x,y,z
2.342628851367612786e+00,-1.190062558902286738e-01,2.941605321818609453e-01
2.174277078613802594e+00,-1.774911574464370423e+00,3.321639074072185172e-01
1.521177634367664400e+00,6.084144988050799174e-01,2.689029842444358720e-01
2.346875935630268639e+00,-1.048622599246351039e-01,2.983797107301083273e-01
2.264873459387530374e+00,-1.766432748969237743e+00,3.507352627388332089e-01
1.464325392137884263e+00,6.057217449799335851e-01,2.668851055558854046e-01
2.354067463626309475e+00,-1.022127551298609160e-01,2.983146238303567843e-01
2.324526106952379489e+00,-1.748712742968962397e+00,3.325797415406833712e-01
1.421054307119810955e+00,6.171762529700711708e-01,2.836209241336912212e-01
2.355832457201472607e+00,-1.110946534078771086e-01,3.080075285494214832e-01
2.369499247141339637e+00,-1.738038587520848388e+00,3.238711380298350817e-01
1.390582069934066300e+00,6.207542722964356496e-01,2.967896933943979243e-01
2.358124954765604908e+00,-1.163470452121365128e-01,3.160168306190440646e-01
1.364821773872484378e+00,6.146072974914017495e-01,3.091219259462387181e-01
2.358824154475867019e+00,-1.212874078609497697e-01,3.213384237436011093e-01
2.439077807603576620e+00,-1.672594291628653140e+00,3.154815018050326492e-01
1.336833214554011828e+00,6.113383650516283074e-01,3.175973567980413526e-01
2.360223756623782698e+00,-1.257224149688342396e-01,3.238848667591520125e-01
2.460825136507431843e+00,-1.608809776411871839e+00,3.078773468565138560e-01
1.302581980067289535e+00,6.065996844001337873e-01,3.287030882414281319e-01
2.356070008465827925e+00,-1.257935180094058580e-01,3.199565298676715908e-01
2.471711893446862707e+00,-1.522596141653248969e+00,3.090760418405044674e-01
1.255548727567277645e+00,6.042054298897485687e-01,3.218129661152610010e-01
2.349495577541008018e+00,-1.306192465178768192e-01,3.089004784762663935e-01
1.200900269680916121e+00,6.029973653496105701e-01,3.110183910924139150e-01
2.350174325429827071e+00,-1.318430503296351697e-01,3.073999791496552225e-01
1.138477773338989696e+00,6.172659755475209398e-01,3.070352867382170614e-01
2.356128759158944153e+00,-1.373050321970044063e-01,3.032670371698771294e-01
2.395675933366795629e+00,-1.206274699348397483e+00,3.137490084736417328e-01
1.102795102072434696e+00,6.045167685526728896e-01,3.028671038477249722e-01
2.361331768497285211e+00,-1.489154181266862942e-01,3.138772780041626520e-01
2.388353972623674437e+00,-1.175526947453950255e+00,3.207013776874889088e-01
1.068923964723530684e+00,6.119187604880311770e-01,2.829350512522131322e-01
2.370528112118408970e+00,-1.751491296138599219e-01,3.424030551656205290e-01
2.381111055466885951e+00,-1.176798813760949969e+00,3.406967263234588761e-01
1.074929073229701881e+00,6.221651273322181819e-01,2.499092386091477658e-01
2.376928028490274070e+00,-2.046355567121744268e-01,3.368149314767210356e-01
