x,y,z
1.625172848243288115e+00,-6.328961195325656375e-01,1.948886662721633911e-01
5.297907474040745024e-01,-4.661566426200168256e-01,1.948886662721633911e-01
1.043852189668325492e+00,-1.872345939455117403e+00,1.984007805585861206e-01
1.450050258612976428e+00,5.072336723220629562e-01,1.984007805585861206e-01
1.637254635801199010e+00,-6.781690108036205755e-01,1.984007805585861206e-01
5.194239482472128300e-01,-4.873535136274672608e-01,1.984007805585861206e-01
1.027392434960135326e+00,-1.878921616379126913e+00,2.015382945537567139e-01
1.477287171033279112e+00,4.988913969702566398e-01,2.015382945537567139e-01
1.641198122566359885e+00,-7.218617312123092322e-01,2.015382945537567139e-01
5.112456575449586538e-01,-5.080687781196995267e-01,2.015382945537567139e-01
9.964671703523068080e-01,-1.867162661419685898e+00,2.010585814714431763e-01
1.522594744857859395e+00,5.072454280512257441e-01,2.010585814714431763e-01
1.638781065282762572e+00,-7.711636375244692587e-01,2.010585814714431763e-01
9.852745759459600183e-01,-1.884040145281951295e+00,2.014808654785156250e-01
1.526875376940879381e+00,5.002193985516603103e-01,2.014808654785156250e-01
1.631891080285251761e+00,-8.116329948413947282e-01,2.014808654785156250e-01
9.999446620337547609e-01,-1.870993067840760027e+00,1.994744241237640381e-01
1.513896386991353094e+00,5.091494960434097550e-01,1.994744241237640381e-01
1.635038977767204971e+00,-8.439024145276941002e-01,1.994744241237640381e-01
3.985378100819998437e-01,-5.769007997139929955e-01,1.994744241237640381e-01
1.028394103708766050e+00,-1.881773741688996138e+00,1.977478712797164917e-01
1.478341397339141050e+00,5.102763064819659800e-01,1.977478712797164917e-01
1.633203459069504371e+00,-8.681077988517473809e-01,1.977478712797164917e-01
1.060351533698038473e+00,-1.870574374518129357e+00,2.013740092515945435e-01
1.447185906307449255e+00,4.980453011934200536e-01,2.013740092515945435e-01
1.628289378192743442e+00,-8.933376556057112117e-01,2.013740092515945435e-01
1.067338710471795515e+00,-1.882141840636754049e+00,2.055442184209823608e-01
1.449506955826799892e+00,4.953382186365675732e-01,2.055442184209823608e-01
1.632649207498330535e+00,-9.297905178825868200e-01,2.055442184209823608e-01
1.069117710262507570e+00,-1.876335978659120052e+00,2.046777307987213135e-01
1.463655542694808132e+00,4.991226925830514194e-01,2.046777307987213135e-01
